NOAA_AR,T_REC,NOAA_NUM,CLASS,TOTUSJH,TOTPOT,TOTUSJZ,ABSNJZH,SAVNCPP,USFLUX,AREA_ACR,MEANPOT,R_VALUE,SHRGT45
11532,2012.07.30_17:48:00_TAI,5,C,2.45639192,2.100013596,2.698350138,0.949477275,1.283471953,2.839491451,3.332560621,0.492613785,1.126958846,0.194770897
11532,2012.07.30_18:24:00_TAI,5,C,2.463524958,2.100013596,2.647362652,1.010559386,1.217555312,2.787551736,3.33031847,0.557247854,1.113241371,0.210140373
11532,2012.07.30_19:00:00_TAI,5,C,2.483123722,2.100013596,2.610400518,1.004780648,1.253794596,2.747154181,3.350805891,0.628028418,1.118042487,0.230343797
11532,2012.07.30_19:36:00_TAI,5,C,2.509315933,2.100013596,2.583468959,0.847673756,0.866293959,2.729840943,3.338569258,0.683329068,1.15507967,0.257426301
11532,2012.07.30_20:12:00_TAI,5,C,2.561933393,2.124119912,2.644528749,0.716117697,0.67617649,2.741383102,3.329644709,0.665850764,1.105010886,0.281967884
11532,2012.07.30_20:48:00_TAI,5,C,2.612439539,2.148226229,2.754504659,0.871703089,1.135907888,2.833720371,3.324106166,0.593917538,1.102267391,0.26814775
11532,2012.07.30_21:24:00_TAI,5,C,2.651191573,2.172332546,2.797605019,0.926158716,1.056837656,2.897202244,3.349826478,0.554730149,1.120100108,0.25724038
11532,2012.07.30_22:00:00_TAI,5,C,2.613932603,2.172332546,2.792073787,1.040967172,1.242563987,2.943370879,3.340206442,0.520987017,1.131074088,0.24180893
11532,2012.07.30_22:36:00_TAI,5,C,2.579886919,2.196438862,2.747979475,1.10826485,1.087446767,2.954913038,3.341899748,0.519976895,1.125587098,0.258727749
11532,2012.07.30_23:12:00_TAI,5,C,2.556736707,2.196438862,2.709488476,1.046542303,1.089795976,2.914515482,3.317073156,0.548718114,1.085120547,0.254265643
11532,2012.07.30_23:48:00_TAI,5,C,2.502204213,2.196438862,2.663485927,0.833598957,0.641860187,2.891431165,3.308656718,0.560869994,1.065916082,0.239887746
11532,2012.07.31_00:24:00_TAI,5,C,2.52318724,2.172332546,2.64283296,0.88003617,0.77430803,2.868346848,3.309580614,0.581501724,1.007616813,0.235487614
11532,2012.07.31_01:00:00_TAI,5,C,2.525196371,2.148226229,2.663368322,0.792699856,0.260118583,2.862575768,3.300462353,0.563377958,1.038481131,0.243544194
11532,2012.07.31_01:36:00_TAI,5,C,2.521939712,2.148226229,2.679252593,0.850350264,0.563860481,2.833720371,3.282441267,0.55936645,1.024763656,0.256124854
11532,2012.07.31_02:12:00_TAI,5,C,2.532058144,2.124119912,2.682196513,0.992934421,0.487278231,2.827949292,3.272811274,0.554058318,1.032308268,0.244969589
11532,2012.07.31_02:48:00_TAI,5,C,2.504799248,2.124119912,2.681403628,0.928735271,0.541230753,2.810636054,3.264224962,0.553839046,1.033680015,0.255257222
11532,2012.07.31_03:24:00_TAI,5,C,2.473722049,2.100013596,2.652199634,1.015923506,0.818992574,2.816407133,3.262971277,0.525048651,0.916395603,0.23994972
11532,2012.07.31_04:00:00_TAI,5,C,2.462335506,2.100013596,2.648610783,1.017807797,0.715458843,2.822178213,3.287771014,0.493294644,0.969207882,0.234805903
11532,2012.07.31_04:36:00_TAI,5,C,2.491591769,2.100013596,2.676046907,1.018337175,0.618724933,2.822178213,3.283906163,0.479605962,0.947259922,0.252592353
11532,2012.07.31_05:12:00_TAI,5,C,2.502410052,2.075907279,2.696673317,0.946041869,0.794053286,2.816407133,3.274392034,0.455913693,0.960291524,0.265668803
11532,2012.07.31_05:48:00_TAI,5,C,2.534372356,2.075907279,2.732288683,0.863270055,0.572454425,2.787551736,3.31346387,0.466648027,0.943830553,0.273539462
11532,2012.07.31_06:24:00_TAI,5,C,2.533260093,2.051800963,2.700785701,0.725516938,0.588869156,2.735612022,3.298941034,0.505353398,0.971265504,0.281534068
11532,2012.07.31_07:00:00_TAI,5,C,2.47493282,2.00358833,2.589599597,0.689204548,0.441443863,2.637503673,3.310699124,0.561763472,1.02544953,0.302729072
11532,2012.07.31_07:36:00_TAI,5,C,2.398882855,2.00358833,2.505155367,0.826183959,0.276907997,2.556708562,3.319149054,0.623412785,1.054256228,0.329439734
11532,2012.07.31_08:12:00_TAI,5,C,2.311930066,1.979482013,2.428067144,0.840025536,0.227476464,2.527853165,3.320113381,0.625976577,1.017219045,0.352803816
11532,2012.07.31_08:48:00_TAI,5,C,2.265652431,2.00358833,2.440055273,0.900929953,0.466591309,2.556708562,3.268809438,0.577728256,1.05837147,0.341834472
11532,2012.07.31_09:24:00_TAI,5,C,2.283158993,2.00358833,2.504783583,0.925547895,0.477861568,2.5740218,3.254941053,0.504064138,0.999386327,0.350386842
11532,2012.07.31_10:00:00_TAI,5,C,2.312529938,2.00358833,2.606246404,0.822122924,0.548526189,2.608648276,3.269592728,0.461684363,1.027507151,0.315371705
11532,2012.07.31_10:36:00_TAI,5,C,2.306237897,1.979482013,2.609827668,0.876926535,0.933568582,2.608648276,3.24187738,0.441704271,0.991841716,0.323924075
11532,2012.07.31_11:12:00_TAI,5,C,2.324486948,1.955375697,2.645553051,0.702538958,0.462854381,2.602877197,3.225043297,0.425436118,1.048769238,0.327270654
11532,2012.07.31_11:48:00_TAI,5,C,2.288712221,1.955375697,2.578643357,0.790467583,0.423978431,2.545166403,3.241222929,0.460277983,1.022020161,0.342949999
11532,2012.07.31_12:24:00_TAI,5,C,2.271057896,1.93126938,2.535948925,0.726919976,0.270327237,2.516311006,3.238641937,0.482852276,1.002815696,0.327394602
11532,2012.07.31_13:00:00_TAI,5,C,2.184540309,1.883056747,2.386309759,0.639239382,0.323417391,2.458600213,3.256059866,0.525697914,1.026135404,0.338797761
11532,2012.07.31_13:36:00_TAI,5,C,2.174044752,1.883056747,2.392375904,0.673182526,0.200009545,2.452829133,3.256707377,0.529491338,1.020648414,0.315495652
11532,2012.07.31_14:12:00_TAI,5,C,2.216425424,1.907163064,2.41967166,0.876145424,0.585092578,2.464371292,3.250082306,0.524038053,1.037109384,0.32367618
11532,2012.07.31_14:48:00_TAI,5,C,2.211484565,1.907163064,2.435889778,0.815859231,0.521227779,2.475913451,3.228729826,0.494067677,1.011732055,0.332166576
11532,2012.07.31_15:24:00_TAI,5,C,2.284903474,1.907163064,2.536351059,1.011466363,0.649076325,2.527853165,3.217925503,0.433370997,0.998700454,0.334273682
11532,2012.07.31_16:00:00_TAI,5,C,2.299316578,1.907163064,2.58629148,1.074928825,0.800912581,2.5740218,3.238680859,0.3956356,1.002129822,0.320577495
11532,2012.07.31_16:36:00_TAI,5,C,2.292337184,1.907163064,2.581803519,1.138106238,0.716866386,2.585563959,3.20133401,0.378141141,0.978810115,0.333344076
11532,2012.07.31_17:12:00_TAI,5,C,2.218164759,1.907163064,2.434326768,1.234949149,0.881648076,2.545166403,3.211873114,0.424946973,0.884845411,0.328014339
11538,2012.08.07_04:24:00_TAI,6,C,1.035262494,0.289629226,1.191510591,0.845389656,1.34179579,1.252444626,1.757638832,-0.416028091,0.827232015,-0.366896691
11538,2012.08.07_05:00:00_TAI,6,C,1.060737946,0.294450489,1.225392231,0.823748079,1.227408115,1.258215705,1.745296593,-0.421808738,0.825860268,-0.317193789
11538,2012.08.07_05:36:00_TAI,6,C,1.080949814,0.287218594,1.272794659,0.828016423,1.244734775,1.240902467,1.748445441,-0.425611665,0.825860268,-0.299841154
11538,2012.08.07_06:12:00_TAI,6,C,1.070319727,0.275165436,1.231154879,0.922567829,1.390217262,1.177420594,1.756040572,-0.385283968,0.827232015,-0.250819963
11538,2012.08.07_06:48:00_TAI,6,C,1.018405058,0.248648487,1.116588578,0.789812338,1.343302456,1.067770086,1.756988606,-0.316088907,0.77510561,-0.212148378
11538,2012.08.07_07:24:00_TAI,6,C,0.928735937,0.226952803,0.980068067,0.722622016,1.173029365,1.004288213,1.741967916,-0.283706067,0.765503377,-0.230802459
11538,2012.08.07_08:00:00_TAI,6,C,0.908565236,0.229363434,1.002883449,0.568606249,0.969916901,0.986974975,1.735123488,-0.286056526,0.847808228,-0.208120087
11538,2012.08.07_08:36:00_TAI,6,C,0.883169914,0.229363434,1.020600083,0.524082943,0.893602282,1.010059292,1.723514451,-0.333114889,0.822430899,-0.230926407
11538,2012.08.07_09:12:00_TAI,6,C,0.863456469,0.219720908,1.03674612,0.523009379,0.855083174,1.044685769,1.70311604,-0.402320879,0.779906726,-0.228261538
11538,2012.08.07_09:48:00_TAI,6,C,0.889766302,0.222131539,1.101755165,0.468927648,0.766487244,1.073541165,1.715660739,-0.437714606,0.752471776,-0.238673119
11538,2012.08.07_10:24:00_TAI,6,C,0.894874772,0.222131539,1.118701675,0.334743207,0.81662354,1.073541165,1.709950512,-0.450293388,0.77510561,-0.22696009
11538,2012.08.07_11:00:00_TAI,6,C,0.908208695,0.226952803,1.155140277,0.442584599,0.883253865,1.056227927,1.689384942,-0.436351701,0.808713424,-0.201860744
11538,2012.08.07_11:36:00_TAI,6,C,0.851295826,0.205257118,1.044849489,0.485630829,0.886782635,0.981203896,1.675604662,-0.393745052,0.790880706,-0.186801137
11538,2012.08.07_12:12:00_TAI,6,C,0.828375712,0.202846486,1.011278933,0.369671068,0.828865202,0.929264181,1.666095663,-0.346921403,0.763445756,-0.158293238
11538,2012.08.07_12:48:00_TAI,6,C,0.800133938,0.193203959,0.958322511,0.378226266,0.751678302,0.894637705,1.648683164,-0.323349103,0.766875125,-0.163561002
11538,2012.08.07_13:24:00_TAI,6,C,0.796389883,0.188382696,0.956952981,0.42303092,0.764653473,0.877324467,1.648514498,-0.319496289,0.77510561,-0.144782972
11538,2012.08.07_14:00:00_TAI,6,C,0.808434374,0.185972064,0.967165653,0.316314919,0.645557467,0.871553388,1.638303073,-0.321611797,0.735324932,-0.17880653
11538,2012.08.07_14:36:00_TAI,6,C,0.799521568,0.181150801,0.970963158,0.261500202,0.623304405,0.883095546,1.630857599,-0.34243643,0.784707843,-0.195725349
11538,2012.08.07_15:12:00_TAI,6,C,0.776452221,0.17874017,0.95256745,0.163694786,0.485900424,0.900408785,1.612763494,-0.358445875,0.837520122,-0.218841537
11538,2012.08.07_15:48:00_TAI,6,C,0.810166358,0.190793328,1.028422717,0.148494595,0.724419541,0.946577419,1.643719114,-0.410523018,0.779906726,-0.204339692
11538,2012.08.07_16:24:00_TAI,6,C,0.822759262,0.183561433,1.056659313,0.254137032,0.723814892,0.998517134,1.655588844,-0.46416547,0.737382554,-0.255777858
11538,2012.08.07_17:00:00_TAI,6,C,0.794776991,0.188382696,1.011093041,0.146721363,0.717699017,0.986974975,1.673609326,-0.443081655,0.724350952,-0.2549722
11538,2012.08.07_17:36:00_TAI,6,C,0.781819459,0.183561433,0.93772645,0.116258048,0.695049465,0.969661737,1.658960065,-0.40613117,0.767560999,-0.315520499
11538,2012.08.07_18:12:00_TAI,6,C,0.775810446,0.181150801,0.88165539,0.174959808,0.338237236,0.917722023,1.677280466,-0.33706653,0.755215271,-0.290731021
11538,2012.08.07_18:48:00_TAI,6,C,0.80974733,0.185972064,0.88302492,0.2147002,0.234595461,0.900408785,1.694044549,-0.286839538,0.829289637,-0.270465624
11538,2012.08.07_19:24:00_TAI,6,C,0.827852294,0.185972064,0.842401855,0.261955542,0.487139459,0.888866626,1.689873744,-0.2401064,0.777163231,-0.31000484
11538,2012.08.07_20:00:00_TAI,6,C,0.8682775,0.195614591,0.901158862,0.316766556,0.437389741,0.94080634,1.697327364,-0.282163801,0.81351454,-0.324568658
11538,2012.08.07_20:36:00_TAI,6,C,0.924412593,0.210078381,1.057801221,0.352716155,0.478139111,1.044685769,1.690327846,-0.382617786,0.73669668,-0.326799711
11538,2012.08.07_21:12:00_TAI,6,C,0.96119887,0.217310276,1.128994015,0.319709603,0.711692178,1.12548088,1.698620876,-0.452324324,0.728466195,-0.352023005
11538,2012.08.07_21:48:00_TAI,6,C,0.901887248,0.212489013,1.051473309,0.324522133,0.445557457,1.108167642,1.679466194,-0.443223718,0.762074009,-0.341239582
11538,2012.08.07_22:24:00_TAI,6,C,0.846991597,0.202846486,0.963334004,0.367509132,0.482381566,1.079312245,1.664706802,-0.41492223,0.670166926,-0.398317354
11538,2012.08.07_23:00:00_TAI,6,C,0.855822802,0.198025223,0.950230524,0.301947666,0.225922219,1.038914689,1.643815063,-0.376798653,0.591291444,-0.382328141
11538,2012.08.07_23:36:00_TAI,6,C,0.822303477,0.188382696,0.90400794,0.379236897,0.562720569,0.998517134,1.635200993,-0.355334261,0.607752414,-0.333183002
11538,2012.08.08_00:12:00_TAI,6,C,0.834911083,0.188382696,0.900411501,0.423034622,0.594955294,0.986974975,1.619935601,-0.339118609,0.591291444,-0.319362868
11538,2012.08.08_00:48:00_TAI,6,C,0.856329312,0.185972064,0.925742114,0.356936374,0.410091331,0.969661737,1.613066733,-0.333134607,0.68182678,-0.302196155
11538,2012.08.08_01:24:00_TAI,6,C,0.855966889,0.17874017,0.933397825,0.347248381,0.342261621,0.963890658,1.600280047,-0.340969946,0.655077703,-0.317689578
11538,2012.08.08_02:00:00_TAI,6,C,0.831686771,0.185972064,0.911454996,0.317303338,0.397324319,0.952348499,1.599485594,-0.321525561,0.679083285,-0.326241948
11538,2012.08.08_02:36:00_TAI,6,C,0.828547734,0.173918906,0.905969289,0.281076094,0.27192014,0.952348499,1.599877239,-0.332549962,0.687999643,-0.355865374
11538,2012.08.08_03:12:00_TAI,6,C,0.820916272,0.17874017,0.905358501,0.328764564,0.359508983,0.958119578,1.581545372,-0.340134433,0.700345371,-0.339070503
11538,2012.08.08_03:48:00_TAI,6,C,0.799965591,0.17874017,0.907809239,0.185469633,0.223911018,0.981203896,1.573925802,-0.373303373,0.690743138,-0.331509712
11542,2012.08.10_17:12:00_TAI,1,C,0.065900005,-0.238299106,0.123675575,1.23982091,1.950072568,-0.028734993,-0.120538281,-0.371552288,0.812828666,-0.248341015
11542,2012.08.10_17:48:00_TAI,1,C,0.050905408,-0.24312037,0.100681888,1.249819866,1.981900889,-0.022963914,-0.115855744,-0.395393747,0.839577743,-0.272200887
11542,2012.08.10_18:24:00_TAI,1,C,0.012522413,-0.245531001,0.055707435,1.202275772,1.954265461,-0.046048231,-0.11814157,-0.383495348,0.827917889,-0.284781547
11542,2012.08.10_19:00:00_TAI,1,C,0.004821113,-0.250352264,0.006081892,1.212248815,1.875601633,-0.069132549,-0.113347318,-0.297761073,0.838891869,-0.409534593
11542,2012.08.10_19:36:00_TAI,1,C,-0.00591998,-0.257584159,-0.045819879,1.158137469,1.685920304,-0.103759025,-0.111775307,-0.194215903,0.82997551,-0.381274588
11542,2012.08.10_20:12:00_TAI,1,C,-0.031701249,-0.264816054,-0.085839744,1.097347811,1.586301922,-0.126843342,-0.105779115,-0.129619607,0.810771045,-0.375325114
11542,2012.08.10_20:48:00_TAI,1,C,-0.023419926,-0.269637318,-0.082914792,1.06184985,1.623988398,-0.132614422,-0.114828959,-0.124009293,0.864955072,-0.44052144
11542,2012.08.10_21:24:00_TAI,1,C,-0.033440584,-0.264816054,-0.062500829,1.043447476,1.443049697,-0.097987945,-0.110419863,-0.222108543,0.853295218,-0.426577359
11542,2012.08.10_22:00:00_TAI,1,C,-0.035582774,-0.259994791,-0.026244326,0.997702527,1.472330563,-0.080674707,-0.107670808,-0.317143691,0.814200414,-0.330394186
11542,2012.08.10_22:36:00_TAI,1,C,-0.045043993,-0.269637318,-0.027082736,0.944805419,1.447956274,-0.063361469,-0.102022888,-0.382006296,0.815572161,-0.386108536
11542,2012.08.10_23:12:00_TAI,1,C,-0.065818976,-0.279279844,-0.071636087,0.923200861,1.29869721,-0.074903628,-0.104582533,-0.389659424,0.784021969,-0.461964338
11542,2012.08.10_23:48:00_TAI,1,C,-0.087166632,-0.284101108,-0.095324023,0.898764315,1.304595015,-0.097987945,-0.100545847,-0.360071289,0.757272892,-0.48061842
11542,2012.08.11_00:24:00_TAI,1,C,-0.090883486,-0.284101108,-0.100570727,0.842083818,1.27418415,-0.109530104,-0.097763978,-0.337374414,0.760016387,-0.490968027
11542,2012.08.11_01:00:00_TAI,1,C,-0.095809642,-0.288922371,-0.105946416,0.858057715,1.391069718,-0.115301183,-0.093964828,-0.343629239,0.784707843,-0.514703951
11542,2012.08.11_01:36:00_TAI,1,C,-0.090058662,-0.291333003,-0.089345133,0.84781443,1.351608944,-0.121072263,-0.09722079,-0.342813444,0.76961862,-0.469958944
11542,2012.08.11_02:12:00_TAI,1,C,-0.10984268,-0.293743634,-0.099383295,0.804031514,1.358022187,-0.126843342,-0.093550328,-0.34989333,0.729837942,-0.447028678
11542,2012.08.11_02:48:00_TAI,1,C,-0.126667035,-0.296154266,-0.113989085,0.773753296,1.256698893,-0.126843342,-0.090075537,-0.371076209,0.794310075,-0.479812762
11542,2012.08.11_03:24:00_TAI,1,C,-0.156681961,-0.303386161,-0.155367099,0.70176155,1.059484234,-0.14992766,-0.090092434,-0.368188142,0.738754301,-0.418644726
11542,2012.08.11_04:00:00_TAI,1,C,-0.136927348,-0.300975529,-0.12222144,0.74102439,1.145334463,-0.14415658,-0.081774285,-0.387277369,0.718863962,-0.414678409
11542,2012.08.11_04:36:00_TAI,1,C,-0.144193446,-0.300975529,-0.108951036,0.606673361,0.894375439,-0.14415658,-0.077148624,-0.39984356,0.779906726,-0.374829324
11542,2012.08.11_05:12:00_TAI,1,C,-0.13126679,-0.303386161,-0.092376309,0.611593248,1.025207581,-0.161469818,-0.070576129,-0.367229333,0.788137211,-0.348490504
11542,2012.08.11_05:48:00_TAI,1,C,-0.122018761,-0.313028687,-0.115043737,0.670295008,1.007365482,-0.196096295,-0.079106695,-0.286634282,0.80254056,-0.353944189
11542,2012.08.11_06:24:00_TAI,1,C,-0.159997431,-0.332313741,-0.190652412,0.59565637,0.984983561,-0.253807088,-0.087559417,-0.172187058,0.708575856,-0.448516046
11542,2012.08.11_07:00:00_TAI,1,C,-0.187960588,-0.341956267,-0.213145329,0.63767716,0.943223139,-0.271120326,-0.084893638,-0.181013752,0.700345371,-0.393359459
11542,2012.08.11_07:36:00_TAI,1,C,-0.200376323,-0.344366899,-0.222288175,0.617675545,0.914794729,-0.271120326,-0.083354894,-0.207846856,0.679769158,-0.410650119
11542,2012.08.11_08:12:00_TAI,1,C,-0.217128635,-0.351598794,-0.225330731,0.569913036,0.907984995,-0.271120326,-0.094753625,-0.304636653,0.712005225,-0.428064727
11542,2012.08.11_08:48:00_TAI,1,C,-0.222956069,-0.354009425,-0.19884683,0.492742267,0.848997036,-0.253807088,-0.092114474,-0.398496809,0.67633979,-0.405568276
11542,2012.08.11_09:24:00_TAI,1,C,-0.20356829,-0.354009425,-0.154847361,0.46634369,0.815513365,-0.242264929,-0.109048202,-0.454945606,0.664679936,-0.341921293
11542,2012.08.11_10:00:00_TAI,1,C,-0.180852544,-0.349188162,-0.111618015,0.454597415,0.947743137,-0.23649385,-0.102667457,-0.464896692,0.707204108,-0.321098131
11542,2012.08.11_10:36:00_TAI,1,C,-0.20249793,-0.354009425,-0.158367925,0.472052091,0.887982021,-0.259578168,-0.083853577,-0.386141813,0.692114886,-0.398565249
11542,2012.08.11_11:12:00_TAI,1,C,-0.195349454,-0.358830689,-0.182097592,0.419458542,0.691451308,-0.299975723,-0.083277425,-0.299023013,0.664679936,-0.332625239
11542,2012.08.11_11:48:00_TAI,1,C,-0.246984036,-0.368473215,-0.226757167,0.453446109,0.788353726,-0.322482933,-0.089147494,-0.278080074,0.710633477,-0.339752213
11542,2012.08.11_12:24:00_TAI,1,C,-0.266789373,-0.370883847,-0.245816775,0.398246391,0.708678845,-0.342104602,-0.083084695,-0.241537486,0.72023571,-0.313971157
11542,2012.08.11_13:00:00_TAI,1,C,-0.293138903,-0.378115742,-0.289023358,0.354800351,0.621768002,-0.355955193,-0.106399169,-0.225363884,0.696230128,-0.31620221
11542,2012.08.11_13:36:00_TAI,1,C,-0.301446691,-0.378115742,-0.294436985,0.369304576,0.685206574,-0.362880488,-0.099311171,-0.208782859,0.705146487,-0.348614452
11542,2012.08.11_14:12:00_TAI,1,C,-0.304128472,-0.382937005,-0.298651798,0.356466227,0.60456029,-0.364611812,-0.092940232,-0.23502823,0.685256148,-0.368941823
11542,2012.08.11_14:48:00_TAI,1,C,-0.273117436,-0.387758269,-0.269246739,0.405753937,0.606919412,-0.354800977,-0.090726519,-0.270943648,0.643417849,-0.390074853
